"Tipo_muestra","Orden","ruc","RAZON_SOCIAL","NOMBRE_COMERCIAL","CODIGO_ORGANIZACION_LEGAL","ORGANIZACION_LEGAL","CODIGO_CATESTAB","TIPESTAB","CODIGO_EMPRESA_TIPO","EMPRESA_TIPO","CODIGO_EMPRESA_ESTADO","EMPRESA_ESTADO","CODIGO_ESTADO_HABIDO","ESTADO_HABIDO","UBIGEO","NOMDEP","NOMPROV","NOMDIST","codigo de distrito","CIIU_V3","CIIU_V4","ANIO_CONSTITUCION","ANIO_APERTURA","ANIO_CIERRE","CODIGO_REG_PROPIEDAD","REG_PROPIEDAD","CODIGO_ACTIV_COMERCIO_EXTERIOR","ACTIV_COMERCIO_EXTERIOR","Estado","DESC_ESTADO","DESC_VIA_OTRO","DESC_CONDICION_DOMICILIO","CAPITAL","Region","CODODEI","ODEI","Cono","Descripcion_CIIU","COD_DIVISION","DESCRIP_DIVISION","ESTRATO_INNOVA","COD_SECTOR","SECTOR_CENEC","ID","veneta_mill","tot_vent","part_ing","prob","weight","eeee"
"2","2066","20516986655","A & Q INGENIEROS Y CONSULTORES S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150131","LIMA","LIMA","SAN ISIDRO","31","7421","7110","","2007","","1","EMPRESA PRIVADA NACIONAL","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SAN ISIDRO","15 Provincia de Lima","15","Lima","2 Centro","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","5. Gran empresa- mayor a 2300 uit","16","Servicios","","10.5936","254687821824",",004159454721957",",03","29.8","29,80"
"2","2106","20510789262","GERENCIA INDUSTRIAL CORPORATIVA S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150131","LIMA","LIMA","SAN ISIDRO","31","7499","7490","","2005","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SAN ISIDRO","15 Provincia de Lima","15","Lima","2 Centro","Otras actividades profesionales, científicas y técnicas n.c.p.","74","Otras actividades profesionales, científicas y técnicas","5. Gran empresa- mayor a 2300 uit","16","Servicios","","10.0568","254687821824",",003948684316128",",03","29.36","29,36"
"2","2134","20107945793","C.K.F. INDUSTRIAL S.A.","-","26","SOCIEDAD ANONIMA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","110202","ICA","CHINCHA","ALTO LARAN","02","2423","2100","1988","1988","","99","No conocido","2","EXPORTADOR","0","ACTIVO","","HABIDO","ALTO LARAN","11 Ica","11","Ica","","Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico","21","Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico","4. Mediana empresa- mayor 1700 uit a 2300 uit","11","Manufactura","","9.7095","254687821824",",003812322858721",",18","5.46","5,46"
"2","2139","20504377793","EXOTIC FOODS SAC","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150101","LIMA","LIMA","LIMA","01","1513","1030","2002","1901","","99","No conocido","2","EXPORTADOR","0","ACTIVO","","HABIDO","LIMA","15 Provincia de Lima","15","Lima","2 Centro","Elaboración y conservación de frutas, legumbres y hortalizas","10","Elaboración de productos alimenticios","4. Mediana empresa- mayor 1700 uit a 2300 uit","11","Manufactura","","9.6220","254687821824",",003777948906645",",03","29.87","29,87"
"2","2185","20463541681","COTTON PROJECT S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150103","LIMA","LIMA","ATE","03","1810","1399","2000","2000","","99","No conocido","3","IMPORTADOR/EXPORTADOR","0","ACTIVO","","HABIDO","VITARTE","15 Provincia de Lima","15","Lima","3 Este","Fabricación de otros productos textiles n.c.p.","13","Fabricación de productos textiles","4. Mediana empresa- mayor 1700 uit a 2300 uit","11","Manufactura","","8.9836","254687821824",",003527294378728",",03","29","29,00"
"2","2190","20544856627","JJL INGENIERIA S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150134","LIMA","LIMA","SAN LUIS","34","7421","7110","","1901","","99","No conocido","3","IMPORTADOR/EXPORTADOR","0","ACTIVO","","HABIDO","SAN LUIS","15 Provincia de Lima","15","Lima","3 Este","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","4. Mediana empresa- mayor 1700 uit a 2300 uit","16","Servicios","","8.9334","254687821824",",003507592948154",",03","29.8","29,80"
"2","2201","20372475707","ESTUDIO ROSSELLO SOC. CIVIL DE RESP.LTDA","-","8","SOCIEDAD CIVIL","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150131","LIMA","LIMA","SAN ISIDRO","31","7411","6910","1997","1997","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SAN ISIDRO","15 Provincia de Lima","15","Lima","2 Centro","Actividades jurídicas","69","Actividades jurídicas y de contabilidad","4. Mediana empresa- mayor 1700 uit a 2300 uit","16","Servicios","","8.8024","254687821824",",003456144826487",",03","29.89","29,89"
"2","2213","20517907236","GEODRILLING E.I.R.L.","-","7","EMPRESA INDIVIDUAL DE RESP. LTDA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","70102","CALLAO","CALLAO","BELLAVISTA","2","7421","7110","","2008","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","BELLAVISTA","07 Callao","15","Lima","5 Provincia Constitucional del Callao","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","4. Mediana empresa- mayor 1700 uit a 2300 uit","16","Servicios","","8.6971","254687821824",",003414794569835",",03","29.8","29,80"
"2","2234","20175799835","WILLIS CORREDORES DE REASEGUROS S.A.","-","26","SOCIEDAD ANONIMA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150130","LIMA","LIMA","SAN BORJA","30","6720","7020","","1987","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SAN FRANCISCO DE BORJA","15 Provincia de Lima","15","Lima","2 Centro","Actividades de consultoría de gestión","70","Actividades de oficinas principales; actividades de consultoría de gestión","4. Mediana empresa- mayor 1700 uit a 2300 uit","16","Servicios","","8.5033","254687821824",",003338704584166",",03","29.98","29,98"
"2","2242","20522893278","HAGROY ELECTRONIC S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150103","LIMA","LIMA","ATE","03","3190","2790","","2009","","99","No conocido","3","IMPORTADOR/EXPORTADOR","0","ACTIVO","","HABIDO","VITARTE","15 Provincia de Lima","15","Lima","3 Este","Fabricación de otros tipos de equipo eléctrico","27","Fabricación de equipo eléctrico","4. Mediana empresa- mayor 1700 uit a 2300 uit","11","Manufactura","","8.3925","254687821824",",003295222297311",",07","13.57","13,57"
"2","2244","20480127791","CERAMICOS LAMBAYEQUE S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","140105","LAMBAYEQUE","CHICLAYO","JOSE LEONARDO ORTIZ","05","6023","2392","","2007","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","JOSE LEONARDO ORTIZ","14 Lambayeque","14","Chiclayo","","Fabricación de materiales de construcción de arcilla","23","Fabricación de otros productos minerales no metálicos","4. Mediana empresa- mayor 1700 uit a 2300 uit","11","Manufactura","","8.3740","254687821824",",003287957282737",",03","29.33","29,33"
"2","2290","20101362885","ABUGATTAS INGENIEROS S A","-","26","SOCIEDAD ANONIMA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150130","LIMA","LIMA","SAN BORJA","30","7421","7110","1976","1901","","1","EMPRESA PRIVADA NACIONAL","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SAN FRANCISCO DE BORJA","15 Provincia de Lima","15","Lima","2 Centro","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","4. Mediana empresa- mayor 1700 uit a 2300 uit","16","Servicios","","8.0000","254687821824",",003141100285575",",03","29.8","29,80"
"2","2333","20442683027","DIGITAL COMUNICACIONES SAC","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","080101","CUSCO","CUSCO","CUSCO","01","6420","6120","","1901","","1","EMPRESA PRIVADA NACIONAL","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","CUSCO","08 Cusco","8","Cusco","","Actividades de telecomunicaciones inalámbricas","61","Telecomunicaciones","4. Mediana empresa- mayor 1700 uit a 2300 uit","13","Transportes y Comunicaciones","","8.0000","254687821824",",003141100285575",",03","29.85","29,85"
"2","2342","20459041991","RB ARQUITECTURA Y CONSTRUCCION SAC","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150122","LIMA","LIMA","MIRAFLORES","22","7421","7110","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","MIRAFLORES","15 Provincia de Lima","15","Lima","2 Centro","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","4. Mediana empresa- mayor 1700 uit a 2300 uit","16","Servicios","","8.0000","254687821824",",003141100285575",",03","29.8","29,80"
"2","2426","20527669589","SOLUCIONES INTEGRALES EN COMUNICACION EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA","-","7","EMPRESA INDIVIDUAL DE RESP. LTDA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","080101","CUSCO","CUSCO","CUSCO","01","6420","6190","2006","2006","","1","EMPRESA PRIVADA NACIONAL","1","IMPORTADOR","0","ACTIVO","","HABIDO","CUSCO","08 Cusco","8","Cusco","","Otras actividades de telecomunicación","61","Telecomunicaciones","4. Mediana empresa- mayor 1700 uit a 2300 uit","13","Transportes y Comunicaciones","","8.0000","254687821824",",003141100285575",",03","29.85","29,85"
"2","2467","20549460586","INVERSIONES SANTO DOMINGO PERU S.A.C.","","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150101","LIMA","LIMA","LIMA","01","6420","6120","","2012","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","LIMA","15 Provincia de Lima","15","Lima","2 Centro","Actividades de telecomunicaciones inalámbricas","61","Telecomunicaciones","4. Mediana empresa- mayor 1700 uit a 2300 uit","13","Transportes y Comunicaciones","","8.0000","254687821824",",003141100285575",",03","29.85","29,85"
"2","2469","20549898735","CREATI-VO BTL S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150119","LIMA","LIMA","LURIN","19","3699","3312","","1901","","99","No conocido","2","EXPORTADOR","0","ACTIVO","","HABIDO","LURIN","15 Provincia de Lima","15","Lima","4 Sur","Reparación de maquinaria","33","Reparación e instalación de maquinaria y equipo","4. Mediana empresa- mayor 1700 uit a 2300 uit","11","Manufactura","","8.0000","254687821824",",003141100285575",",03","29.14","29,14"
"2","2501","20558155346","PAKIM METALES SOCIEDAD ANÓNIMA CERRADA - PAKIM METALES S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","080801","CUSCO","ESPINAR","ESPINAR","01","2811","2511","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","YAURI","08 Cusco","8","Cusco","","Fabricación de productos metálicos para uso estructural","25","Fabricación de productos elaborados de metal, excepto maquinaria y equipo","4. Mediana empresa- mayor 1700 uit a 2300 uit","11","Manufactura","","8.0000","254687821824",",003141100285575",",03","29.92","29,92"
"2","2521","20600099664","INSOELEC PERU SOCIEDAD ANONIMA CERRADA - INSOELEC PERU S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150136","LIMA","LIMA","SAN MIGUEL","36","3110","2710","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SAN MIGUEL","15 Provincia de Lima","15","Lima","2 Centro","Fabricación de motores, generadores y transformadores eléctricos y aparatos de distribución y control de la energía eléctrica","27","Fabricación de equipo eléctrico","4. Mediana empresa- mayor 1700 uit a 2300 uit","11","Manufactura","","8.0000","254687821824",",003141100285575",",07","13.57","13,57"
"2","2552","20600666666","OP SERVICE S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150122","LIMA","LIMA","MIRAFLORES","22","7499","7490","","1901","","99","No conocido","3","IMPORTADOR/EXPORTADOR","0","ACTIVO","","HABIDO","MIRAFLORES","15 Provincia de Lima","15","Lima","2 Centro","Otras actividades profesionales, científicas y técnicas n.c.p.","74","Otras actividades profesionales, científicas y técnicas","4. Mediana empresa- mayor 1700 uit a 2300 uit","16","Servicios","","8.0000","254687821824",",003141100285575",",03","29.36","29,36"
"2","2557","20600760051","FORJADOS PERU S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150140","LIMA","LIMA","SANTIAGO DE SURCO","40","2811","2511","","1901","","99","No conocido","3","IMPORTADOR/EXPORTADOR","0","ACTIVO","","HABIDO","SANTIAGO DE SURCO","15 Provincia de Lima","15","Lima","2 Centro","Fabricación de productos metálicos para uso estructural","25","Fabricación de productos elaborados de metal, excepto maquinaria y equipo","4. Mediana empresa- mayor 1700 uit a 2300 uit","11","Manufactura","","8.0000","254687821824",",003141100285575",",03","29.92","29,92"
"2","2558","20600770935","CABALLERO DE LA LEY S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150114","LIMA","LIMA","LA MOLINA","14","2899","2599","","1901","","99","No conocido","3","IMPORTADOR/EXPORTADOR","0","ACTIVO","","HABIDO","LA MOLINA","15 Provincia de Lima","15","Lima","3 Este","Fabricación de otros productos elaborados de metal n.c.p.","25","Fabricación de productos elaborados de metal, excepto maquinaria y equipo","4. Mediana empresa- mayor 1700 uit a 2300 uit","11","Manufactura","","8.0000","254687821824",",003141100285575",",03","29.92","29,92"
"2","2582","20601516331","DOMINION INDUSTRY & INFRASTRUCTURES S.L. SUCURSAL DEL PERU","-","29","SUCURSALES O AG. DE EMP. EXTRANJ.","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150108","LIMA","LIMA","CHORRILLOS","08","7421","7110","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","CHORRILLOS","15 Provincia de Lima","15","Lima","4 Sur","Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica","71","Actividades de arquitectura e ingeniería; ensayos y análisis técnicos","4. Mediana empresa- mayor 1700 uit a 2300 uit","16","Servicios","","8.0000","254687821824",",003141100285575",",03","29.8","29,80"
"2","2588","20601724503","RESINAS  &  ACABADOS  S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","70106","CALLAO","CALLAO","VENTANILLA","6","2429","2029","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","VENTANILLA","07 Callao","15","Lima","5 Provincia Constitucional del Callao","Fabricación de otros productos químicos n.c.p.","20","Fabricación de sustancias y productos químicos","4. Mediana empresa- mayor 1700 uit a 2300 uit","11","Manufactura","","8.0000","254687821824",",003141100285575",",03","29.71","29,71"
"2","2604","20602403441","TECNOLOGIA FABRICACION Y MANTENIMIENTO TFM S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","021801","ANCASH","SANTA","CHIMBOTE","01","2929","2829","","2017","","99","No conocido","3","IMPORTADOR/EXPORTADOR","0","ACTIVO","","HABIDO","CHIMBOTE","02 Ancash","3","Chimbote","","Fabricación de otros tipos de maquinaria de uso especial","28","Fabricación de maquinaria y equipo n.c.p.","4. Mediana empresa- mayor 1700 uit a 2300 uit","11","Manufactura","","8.0000","254687821824",",003141100285575",",04","27.77","27,77"
"2","2614","20602647766","IMPORTACIONES CALAMINA J&J S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150125","LIMA","LIMA","PUENTE PIEDRA","25","2899","2599","","1901","","99","No conocido","1","IMPORTADOR","0","ACTIVO","","HABIDO","PUENTE PIEDRA","15 Provincia de Lima","15","Lima","1 Norte","Fabricación de otros productos elaborados de metal n.c.p.","25","Fabricación de productos elaborados de metal, excepto maquinaria y equipo","4. Mediana empresa- mayor 1700 uit a 2300 uit","11","Manufactura","","8.0000","254687821824",",003141100285575",",03","29.92","29,92"
"2","2619","20602949029","COMERCIALIZADORA OIL FISH GEDUZARO E.I.R.L.","-","7","EMPRESA INDIVIDUAL DE RESP. LTDA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150104","LIMA","LIMA","BARRANCO","04","1514","1040","","1901","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","BARRANCO","15 Provincia de Lima","15","Lima","2 Centro","Elaboración de aceites y grasas de origen vegetal y animal","10","Elaboración de productos alimenticios","4. Mediana empresa- mayor 1700 uit a 2300 uit","11","Manufactura","","8.0000","254687821824",",003141100285575",",03","29.87","29,87"
"2","2627","20603233418","IPSOFT PERU S.A.C.","-","39","SOCIEDAD ANONIMA CERRADA","2","PRINCIPAL(MATRIZ)- UNICA","2","Personal Jurídica Privada con Fines de Lucro","1","En Operación","1","Habido","150131","LIMA","LIMA","SAN ISIDRO","31","7220","6201","","2018","","99","No conocido","0","SIN ACTIVIDAD","0","ACTIVO","","HABIDO","SAN ISIDRO","15 Provincia de Lima","15","Lima","2 Centro","Programación informática","62","Programación informática, consultoría de informática y actividades conexas","4. Mediana empresa- mayor 1700 uit a 2300 uit","16","Servicios","","8.0000","254687821824",",003141100285575",",03","29.61","29,61"
